visit_id,user_id,timestamp,spend,is_group,group_id,is_host
V_2610571021,U_0433,2026-01-01,6730.027013385877,False,,False
V_2051803718,U_0460,2026-01-01,2943.256014333176,False,,False
V_849863837,U_0484,2026-01-01,10679.333284590904,False,,False
V_546464656,U_0511,2026-01-01,5667.5587609091845,False,,False
V_2997603955,U_0560,2026-01-01,9279.449558370981,False,,False
V_2727795987,U_0562,2026-01-01,2997.939463009043,False,,False
V_4239120776,U_0599,2026-01-01,3704.440473209408,False,,False
V_0f8fbee4,U_0636,2026-01-01,10382.32972185166,True,G_f75440,True
V_92fbde67,U_0039,2026-01-01,2388.9622075981642,True,G_f75440,False
V_bc58e483,U_0225,2026-01-01,9806.70844714021,True,G_f75440,False
V_ea99eb4f,U_0052,2026-01-01,2534.2009244789624,True,G_f75440,False
V_10d4d642,U_0514,2026-01-01,2183.7217380112656,True,G_f75440,False
V_150714362,U_0639,2026-01-01,2423.7003866075997,False,,False
V_215b301c,U_0654,2026-01-01,3316.1110562161507,True,G_18603a,True
V_86f821e5,U_0308,2026-01-01,6495.673024821638,True,G_18603a,False
V_ffd773a4,U_0661,2026-01-01,5303.27771551774,True,G_18603a,False
V_b71ee841,U_0652,2026-01-01,6502.80215377152,True,G_18603a,False
V_b1d7de20,U_0331,2026-01-01,4195.541372885487,True,G_18603a,False
V_9097d701,U_0725,2026-01-01,7507.673557779814,True,G_18603a,False
V_395619409,U_0659,2026-01-01,3588.4343388375496,False,,False
V_aa693bf8,U_0688,2026-01-01,6684.239268217983,True,G_a79896,True
V_5dad1468,U_0931,2026-01-01,3937.0762779720667,True,G_a79896,False
V_d0c68f79,U_0576,2026-01-01,6114.551222952263,True,G_a79896,False
V_de832d60,U_0705,2026-01-01,5556.74852363431,True,G_a79896,False
V_ba757ef0,U_0131,2026-01-01,7495.370295361301,True,G_a79896,False
V_48f04114,U_0693,2026-01-01,7137.853489899081,True,G_1ece88,True
V_b83268b7,U_0882,2026-01-01,3151.4622980853896,True,G_1ece88,False
V_f5aada6a,U_0852,2026-01-01,11645.949801128627,True,G_1ece88,False
V_d18ae7b8,U_0032,2026-01-01,4009.680554065991,True,G_1ece88,False
V_7f7e72a5,U_0709,2026-01-01,4521.417449897257,True,G_c4ae19,True
V_ca21b89d,U_0460,2026-01-01,2891.55486994912,True,G_c4ae19,False
V_af15ab92,U_0948,2026-01-01,5067.618279116331,True,G_c4ae19,False
V_8cf7e21d,U_0749,2026-01-01,2058.3147463935684,True,G_8afd42,True
V_5dbf9ac6,U_0267,2026-01-01,3225.5958579724543,True,G_8afd42,False
V_4286f862,U_0544,2026-01-01,4011.7463249155057,True,G_8afd42,False
V_87c6ef73,U_0064,2026-01-01,2809.2438911489303,True,G_8afd42,False
V_28c839f2,U_0507,2026-01-01,2511.8892435703438,True,G_8afd42,False
V_e578b827,U_0750,2026-01-01,5636.7688200101875,True,G_6a173d,True
V_d7a63f24,U_0722,2026-01-01,6987.414796801779,True,G_6a173d,False
V_1a227964,U_0045,2026-01-01,8042.704338178608,True,G_6a173d,False
V_2025302425,U_0812,2026-01-01,5726.151020638967,False,,False
V_7e7f2ccb,U_0816,2026-01-01,10383.072194466326,True,G_faf01f,True
V_a715e468,U_0839,2026-01-01,3721.442675269109,True,G_faf01f,False
V_f9602daf,U_0646,2026-01-01,10903.886671294693,True,G_faf01f,False
V_062a134a,U_0879,2026-01-01,2463.987553695487,True,G_faf01f,False
V_cb301a54,U_0062,2026-01-01,5054.385142126355,True,G_faf01f,False
V_338dfa77,U_0856,2026-01-01,2337.6909675721417,True,G_dce8e3,True
V_49000ee6,U_0962,2026-01-01,1863.84524051346,True,G_dce8e3,False
V_0d055757,U_0474,2026-01-01,2808.9385819743425,True,G_dce8e3,False
V_6f568903,U_0072,2026-01-01,2335.905337888176,True,G_dce8e3,False
V_2587936329,U_0865,2026-01-01,3608.1568335611605,False,,False
V_2755462202,U_0877,2026-01-01,2641.055456792207,False,,False
V_170464118,U_0902,2026-01-01,8394.19456958882,False,,False
V_4021742301,U_0951,2026-01-01,9057.677656865239,False,,False
V_3801158684,U_0963,2026-01-01,5530.6065692407365,False,,False
V_b6e618d3,U_0974,2026-01-01,11488.500171657584,True,G_0c76ed,True
V_0457a41d,U_0857,2026-01-01,2387.991813471513,True,G_0c76ed,False
V_23ddfa78,U_0189,2026-01-01,2455.5642471296296,True,G_0c76ed,False
V_84b2fe1b,U_0897,2026-01-01,10379.244706996185,True,G_0c76ed,False
V_2751153984,U_0000,2026-01-01,2329.6062945215435,False,,False
V_4d4ad84c,U_0012,2026-01-01,4561.566068106044,True,G_de9330,True
V_e32d28f8,U_0897,2026-01-01,9140.14270457033,True,G_de9330,False
V_482c817f,U_0487,2026-01-01,5396.342617255048,True,G_de9330,False
V_c8f04b1f,U_0430,2026-01-01,4542.702843692484,True,G_de9330,False
V_7f9ebd1f,U_0185,2026-01-01,4776.762465208046,True,G_de9330,False
V_2150467640,U_0015,2026-01-01,3378.2843616097966,False,,False
V_22c816f2,U_0046,2026-01-01,3089.4952545126534,True,G_e8a99b,True
V_c812e8c0,U_0218,2026-01-01,3753.4568733185283,True,G_e8a99b,False
V_7693ca25,U_0937,2026-01-01,8170.081613451586,True,G_e8a99b,False
V_a2fe2eb2,U_0338,2026-01-01,10269.267267508654,True,G_e8a99b,False
V_03f985bf,U_0452,2026-01-01,2822.1587832006585,True,G_e8a99b,False
V_e3358d80,U_0265,2026-01-01,6752.629237440174,True,G_e8a99b,False
V_1288351497,U_0105,2026-01-01,4433.910270707863,False,,False
V_2648586546,U_0107,2026-01-01,6873.287912762581,False,,False
V_3719830426,U_0172,2026-01-01,6025.455242182321,False,,False
V_b6f42bf0,U_0204,2026-01-01,6789.199855285499,True,G_51b6e8,True
V_4ad45c24,U_0663,2026-01-01,2392.2495077808453,True,G_51b6e8,False
V_462e9f68,U_0109,2026-01-01,3159.319212422954,True,G_51b6e8,False
V_385432519,U_0239,2026-01-01,5743.081327016226,False,,False
V_4136852148,U_0274,2026-01-01,12087.151234605353,False,,False
V_1216845686,U_0302,2026-01-01,6094.852045565575,False,,False
V_282106172,U_0330,2026-01-01,9863.843163110187,False,,False
V_4161170653,U_0446,2026-01-01,5299.879454748643,False,,False
V_c0ce38b7,U_0459,2026-01-01,2528.6877010051285,True,G_0676a8,True
V_ab706daa,U_0088,2026-01-01,13650.501592273444,True,G_0676a8,False
V_eeeef448,U_0941,2026-01-01,2861.805826130335,True,G_0676a8,False
V_795099a5,U_0461,2026-01-01,7798.432345647355,True,G_500463,True
V_956644d2,U_0665,2026-01-01,6501.792126666747,True,G_500463,False
V_dfca4eed,U_0276,2026-01-01,6984.573980906843,True,G_500463,False
V_9617aa71,U_0304,2026-01-01,3382.3844591565544,True,G_500463,False
V_2a055288,U_0842,2026-01-01,4050.583413132515,True,G_500463,False
V_f0fc59ca,U_0477,2026-01-01,2780.6725668188383,True,G_1baec2,True
V_f176892b,U_0143,2026-01-01,5024.522305883977,True,G_1baec2,False
V_d4597f0d,U_0285,2026-01-01,5180.698257487818,True,G_1baec2,False
V_5b0daaaf,U_0600,2026-01-01,5212.620732098695,True,G_1baec2,False
V_b7c7b011,U_0902,2026-01-01,10208.463053335514,True,G_1baec2,False
V_d77594b3,U_0325,2026-01-01,5949.9290309642665,True,G_1baec2,False
V_3983793134,U_0516,2026-01-01,12158.122500762673,False,,False
V_1289355623,U_0518,2026-01-01,1748.3626521663373,False,,False
V_1330249018,U_0618,2026-01-01,11978.11585049268,False,,False
V_ba4a4314,U_0633,2026-01-01,2896.564090190067,True,G_615b9d,True
V_b095a20a,U_0965,2026-01-01,6150.125942266748,True,G_615b9d,False
V_0a791e05,U_0915,2026-01-01,5240.095811096835,True,G_615b9d,False
V_3a92e7b1,U_0846,2026-01-01,5196.61001786461,True,G_615b9d,False
V_022cc5e0,U_0418,2026-01-01,5543.380434627667,True,G_615b9d,False
V_f6785155,U_0195,2026-01-01,5341.056522795393,True,G_615b9d,False
V_e8b3751b,U_0740,2026-01-01,3278.6031530577543,True,G_35b8d8,True
V_52d0de6e,U_0505,2026-01-01,2636.6967526559642,True,G_35b8d8,False
V_c1a8f8bc,U_0955,2026-01-01,9176.725856949643,True,G_35b8d8,False
V_3116515494,U_0755,2026-01-01,2809.0603372215937,False,,False
V_3380505409,U_0811,2026-01-01,1949.7280404880626,False,,False
V_1199147030,U_0835,2026-01-01,1930.6532531509076,False,,False
V_2054159495,U_0865,2026-01-01,4150.209371309451,False,,False
V_4157998925,U_0867,2026-01-01,1998.9373503725033,False,,False
V_663e1d7c,U_0893,2026-01-01,4266.756626808927,True,G_67f353,True
V_6c5016dd,U_0103,2026-01-01,4651.395919382516,True,G_67f353,False
V_11c9b10e,U_0224,2026-01-01,2888.480015062924,True,G_67f353,False
V_f0ccbc94,U_0897,2026-01-01,8138.624010299276,True,G_cbaf31,True
V_0a829309,U_0242,2026-01-01,2250.6971662231267,True,G_cbaf31,False
V_3ba1bec4,U_0780,2026-01-01,2071.6654809393417,True,G_cbaf31,False
V_3d582d8e,U_0511,2026-01-01,4749.031822032293,True,G_cbaf31,False
V_752293cd,U_0981,2026-01-01,4497.78376534741,True,G_cbaf31,False
V_10b7baf2,U_0907,2026-01-01,4994.653192896711,True,G_cbaf31,False
V_2528888078,U_0902,2026-01-01,6560.1179746894595,False,,False
V_3194835043,U_0943,2026-01-01,5233.0154696712425,False,,False
V_16a5c02f,U_0007,2026-01-02,5304.433031695405,True,G_e96d81,True
V_b68f34a8,U_0887,2026-01-02,6026.428367148365,True,G_e96d81,False
V_fe72efeb,U_0895,2026-01-02,5445.44575807663,True,G_e96d81,False
V_b794bf3c,U_0237,2026-01-02,9932.187958342844,True,G_e96d81,False
V_1000492031,U_0016,2026-01-02,4001.943379675177,False,,False
V_c72dd5b6,U_0024,2026-01-02,12067.598835502367,True,G_340829,True
V_b1dd0ffe,U_0308,2026-01-02,6453.739629725504,True,G_340829,False
V_b6330e65,U_0075,2026-01-02,12142.692364960138,True,G_340829,False
V_c379c569,U_0636,2026-01-02,10429.334097703357,True,G_340829,False
V_fd1c46cd,U_0704,2026-01-02,8713.835200828604,True,G_340829,False
V_93c6528f,U_0130,2026-01-02,9112.99180180392,True,G_340829,False
V_2759651500,U_0035,2026-01-02,2887.5400322815967,False,,False
V_24e4bce3,U_0040,2026-01-02,2809.7075804274887,True,G_9cb595,True
V_76473bc3,U_0423,2026-01-02,3105.2747246581634,True,G_9cb595,False
V_121a7bf7,U_0961,2026-01-02,2312.6408619041517,True,G_9cb595,False
V_3615967680,U_0067,2026-01-02,6456.2027962239,False,,False
V_1741313841,U_0068,2026-01-02,3773.9912949068976,False,,False
V_2029920299,U_0093,2026-01-02,4609.998174266537,False,,False
V_452939256,U_0151,2026-01-02,5037.9063277930145,False,,False
V_2500853052,U_0261,2026-01-02,3796.1748067381927,False,,False
V_cbf95cbe,U_0314,2026-01-02,3900.2860237594423,True,G_c58560,True
V_6787b9b1,U_0281,2026-01-02,7752.192742883886,True,G_c58560,False
V_412cd27a,U_0664,2026-01-02,2861.40577378014,True,G_c58560,False
V_ffed3f58,U_0142,2026-01-02,5516.016083058004,True,G_c58560,False
V_7fe90d47,U_0607,2026-01-02,5239.126984898327,True,G_c58560,False
V_792232584,U_0375,2026-01-02,3461.230160085785,False,,False
V_834505170,U_0390,2026-01-02,1852.3872129528352,False,,False
V_3956794401,U_0399,2026-01-02,3247.251057403969,False,,False
V_2285177533,U_0451,2026-01-02,5283.9736022657,False,,False
V_3a0ecafe,U_0503,2026-01-02,10545.994378718293,True,G_757167,True
V_d0962c55,U_0972,2026-01-02,6562.1471540794655,True,G_757167,False
V_b89888f2,U_0993,2026-01-02,7252.577553819063,True,G_757167,False
V_51319b52,U_0977,2026-01-02,9706.362726310083,True,G_757167,False
V_fbc6c87c,U_0532,2026-01-02,6617.155048617528,True,G_8dddc9,True
V_272005f2,U_0717,2026-01-02,4218.382645482687,True,G_8dddc9,False
V_ef43eb2e,U_0365,2026-01-02,3097.375157317823,True,G_8dddc9,False
V_1f66dabd,U_0056,2026-01-02,2440.302250212114,True,G_8dddc9,False
V_67cb9780,U_0720,2026-01-02,2572.6436098034933,True,G_8dddc9,False
V_532658859,U_0541,2026-01-02,5764.982733801375,False,,False
V_d10b007e,U_0547,2026-01-02,3327.857972261619,True,G_a8804c,True
V_646751bc,U_0774,2026-01-02,3221.074943176327,True,G_a8804c,False
V_ffe9bd62,U_0757,2026-01-02,5304.496270609982,True,G_a8804c,False
V_14972c61,U_0575,2026-01-02,6081.977024934691,True,G_a8804c,False
V_1767005328,U_0560,2026-01-02,8666.422542616101,False,,False
V_d3104843,U_0604,2026-01-02,7629.4488777081015,True,G_56cad7,True
V_c6b266a1,U_0446,2026-01-02,3322.4128649441504,True,G_56cad7,False
V_4087418966,U_0652,2026-01-02,6825.91813720963,False,,False
V_2694801009,U_0695,2026-01-02,6837.481153581819,False,,False
V_c5ad5461,U_0722,2026-01-02,6098.8250066997225,True,G_c1120f,True
V_ee3c9a47,U_0101,2026-01-02,4186.958606803773,True,G_c1120f,False
V_150dff09,U_0367,2026-01-02,6267.194353183841,True,G_c1120f,False
V_95157278,U_0737,2026-01-02,6448.53494861879,False,,False
V_1475570973,U_0745,2026-01-02,3491.984016943083,False,,False
V_91644ca1,U_0852,2026-01-02,9061.641727463719,True,G_17d982,True
V_cd8802bd,U_0207,2026-01-02,3300.5699147789014,True,G_17d982,False
V_3883241636,U_0875,2026-01-02,8093.7790690175625,False,,False
V_b09390a5,U_0880,2026-01-02,5316.492017271777,True,G_6ddf29,True
V_b05597f8,U_0633,2026-01-02,2225.6276526393176,True,G_6ddf29,False
V_d43368f5,U_0274,2026-01-02,5688.05568984077,True,G_6ddf29,False
V_ec05903e,U_0012,2026-01-02,4353.631228405831,True,G_6ddf29,False
V_840078525,U_0920,2026-01-02,2918.6438427982844,False,,False
V_2753202050,U_0933,2026-01-02,4985.63310678646,False,,False
V_2963202171,U_0935,2026-01-02,3479.894191912097,False,,False
V_6df43a8a,U_0977,2026-01-02,9405.817892249635,True,G_709758,True
V_d3016ab9,U_0840,2026-01-02,4863.776474785375,True,G_709758,False
V_380b03ea,U_0913,2026-01-02,9845.307831055652,True,G_709758,False
V_1799bdae,U_0826,2026-01-02,8923.262900008958,True,G_709758,False
V_7eb3e39e,U_0833,2026-01-02,2657.618156390557,True,G_709758,False
V_62d87a8b,U_0008,2026-01-02,2450.1677810484243,True,G_d005b6,True
V_cf68638d,U_0470,2026-01-02,3912.993511314152,True,G_d005b6,False
V_6988b938,U_0678,2026-01-02,6696.168971034413,True,G_d005b6,False
V_d1ee3808,U_0282,2026-01-02,3564.3065508679806,True,G_d005b6,False
V_54bcf350,U_0404,2026-01-02,2230.2745742017282,True,G_d005b6,False
V_5236b0a1,U_0058,2026-01-02,2459.040716877844,True,G_d005b6,False
V_1792518058,U_0028,2026-01-02,4154.794443106783,False,,False
V_a8cc6cda,U_0043,2026-01-02,2905.94683744899,True,G_132835,True
V_2280784a,U_0840,2026-01-02,4606.335947258475,True,G_132835,False
V_d395869d,U_0429,2026-01-02,12261.150941173133,True,G_132835,False
V_efa18fce,U_0969,2026-01-02,11704.988630032947,True,G_132835,False
V_9b09a1ac,U_0794,2026-01-02,7796.35025441432,True,G_132835,False
V_700cbb63,U_0540,2026-01-02,1797.7486767464945,True,G_132835,False
V_3736859983,U_0055,2026-01-02,6740.4438164321255,False,,False
V_529688279,U_0056,2026-01-02,3984.142540417395,False,,False
V_2356821969,U_0067,2026-01-02,3350.7856042321378,False,,False
V_1883458325,U_0068,2026-01-02,6030.35577784257,False,,False
V_1320112950,U_0125,2026-01-02,7158.897754688222,False,,False
V_2197854182,U_0138,2026-01-02,2732.9015306437086,False,,False
V_2520105619,U_0154,2026-01-02,11914.550898480866,False,,False
V_759548608,U_0221,2026-01-02,4094.182500560328,False,,False
V_1121291238,U_0243,2026-01-02,3510.215677984348,False,,False
V_1e4dc5e2,U_0280,2026-01-02,5333.905241386409,True,G_993392,True
V_1f6e70af,U_0861,2026-01-02,4039.079671586891,True,G_993392,False
V_1b5ee313,U_0768,2026-01-02,5407.0779554052915,True,G_993392,False
V_2f22bff4,U_0079,2026-01-02,2257.4402912926525,True,G_993392,False
V_e631d71e,U_0310,2026-01-02,2819.363946992425,True,G_6c42a2,True
V_e47deb59,U_0305,2026-01-02,5309.227301135292,True,G_6c42a2,False
V_e30db852,U_0146,2026-01-02,5636.0812057293915,True,G_6c42a2,False
V_c90e8edc,U_0909,2026-01-02,2070.8973364377,True,G_6c42a2,False
V_466472788,U_0360,2026-01-02,2533.5818694379013,False,,False
V_ba5c0226,U_0414,2026-01-02,3877.804871543006,True,G_aa5e4e,True
V_6df19f78,U_0160,2026-01-02,9825.036812796114,True,G_aa5e4e,False
V_e381caa1,U_0691,2026-01-02,6583.686960314083,True,G_aa5e4e,False
V_1c8c8f92,U_0423,2026-01-02,2543.898939957088,True,G_2fe6d5,True
V_be7cb3eb,U_0633,2026-01-02,2401.2090571063723,True,G_2fe6d5,False
V_f8265c0e,U_0361,2026-01-02,4282.696904812828,True,G_2fe6d5,False
V_22cae7fb,U_0004,2026-01-02,4211.694646665301,True,G_2fe6d5,False
V_1461588a,U_0449,2026-01-02,4204.846769986686,True,G_132b40,True
V_bf6d6cc2,U_0168,2026-01-02,8849.527116516925,True,G_132b40,False
V_a7365956,U_0767,2026-01-02,10806.26047559257,True,G_132b40,False
V_832885542,U_0469,2026-01-02,2093.1776061280216,False,,False
V_6caf317e,U_0486,2026-01-02,8336.820897388841,True,G_0e437d,True
V_d17a05f0,U_0800,2026-01-02,3765.3161127813423,True,G_0e437d,False
V_02fbcdbc,U_0692,2026-01-02,6231.077520491715,True,G_0e437d,False
V_ec18f881,U_0633,2026-01-02,3172.103747928022,True,G_0e437d,False
V_468283245,U_0514,2026-01-02,7032.24807869901,False,,False
V_b61c395f,U_0553,2026-01-02,3425.8303694275855,True,G_285148,True
V_bc874c65,U_0695,2026-01-02,7125.464376462032,True,G_285148,False
V_0be6643e,U_0160,2026-01-02,9995.940856408673,True,G_285148,False
V_4f93b9cf,U_0943,2026-01-02,2269.8106354031083,True,G_285148,False
V_1519517458,U_0566,2026-01-02,3618.5216108738477,False,,False
V_2360519385,U_0586,2026-01-02,3236.4463224254914,False,,False
V_2315768896,U_0611,2026-01-02,5387.590308725818,False,,False
V_2118386879,U_0648,2026-01-02,4812.4760361218905,False,,False
V_3393553591,U_0656,2026-01-02,8082.644640163813,False,,False
V_3398485890,U_0659,2026-01-02,5707.1882140842945,False,,False
V_3397315520,U_0685,2026-01-02,2998.634904868438,False,,False
V_73fb5c40,U_0715,2026-01-02,2876.707170519013,True,G_d04ce3,True
V_7017d587,U_0946,2026-01-02,1895.9958175801783,True,G_d04ce3,False
V_ceeff41a,U_0610,2026-01-02,2166.8626923837137,True,G_d04ce3,False
V_2806221337,U_0740,2026-01-02,9357.273702202587,False,,False
V_f18502f6,U_0753,2026-01-02,6087.105307750952,True,G_c9b96d,True
V_0f2f39f4,U_0230,2026-01-02,4855.776413979324,True,G_c9b96d,False
V_399b61bd,U_0281,2026-01-02,6777.817913109172,True,G_c9b96d,False
V_94641bb8,U_0061,2026-01-02,2317.61577263931,True,G_c9b96d,False
V_8e141eea,U_0214,2026-01-02,4577.051690528513,True,G_c9b96d,False
V_3791429659,U_0754,2026-01-02,6387.362980537372,False,,False
V_3235215441,U_0764,2026-01-02,5085.471282280002,False,,False
V_2883461453,U_0770,2026-01-02,3417.1703642233774,False,,False
V_2018395265,U_0794,2026-01-02,10263.557250936234,False,,False
V_1135351146,U_0838,2026-01-02,8400.61951785917,False,,False
V_1352632271,U_0839,2026-01-02,7720.228061394042,False,,False
V_1653343156,U_0900,2026-01-02,10467.105126236153,False,,False
V_3218285202,U_0906,2026-01-02,3308.6240388981055,False,,False
V_1847846651,U_0917,2026-01-02,4711.927842099395,False,,False
V_eecfb612,U_0938,2026-01-02,4934.021186623052,True,G_e153f4,True
V_c459d240,U_0434,2026-01-02,4957.391428059246,True,G_e153f4,False
V_e65a597d,U_0360,2026-01-02,2358.3236214695257,True,G_e153f4,False
V_539b933c,U_0444,2026-01-02,3089.338722965757,True,G_e153f4,False
V_3227532355,U_0972,2026-01-02,7838.896500570486,False,,False
V_1ef33b36,U_0001,2026-01-03,5652.199050828893,True,G_6dbe06,True
V_f01913b5,U_0656,2026-01-03,3189.5367653556605,True,G_6dbe06,False
V_7c139bcc,U_0881,2026-01-03,3953.8184209290503,True,G_6dbe06,False
V_cb482a2a,U_0537,2026-01-03,4750.165555060818,True,G_6dbe06,False
V_d56043ef,U_0519,2026-01-03,2018.1229901330662,True,G_6dbe06,False
V_0f6056d1,U_0727,2026-01-03,8840.97311977838,True,G_6dbe06,False
V_3798459822,U_0005,2026-01-03,4584.689919142736,False,,False
V_3916229741,U_0012,2026-01-03,4345.486086989376,False,,False
V_3693772653,U_0038,2026-01-03,1814.571316673618,False,,False
V_3468230634,U_0055,2026-01-03,8699.812025961732,False,,False
V_59ce45f8,U_0058,2026-01-03,2713.2301438090744,True,G_a88aad,True
V_e537a94e,U_0086,2026-01-03,3971.9737463407487,True,G_a88aad,False
V_a388ace4,U_0404,2026-01-03,2554.102301017372,True,G_a88aad,False
V_2eb4ce88,U_0683,2026-01-03,6094.938039781041,True,G_a88aad,False
V_66ee4fec,U_0102,2026-01-03,6628.315887368564,True,G_e5c12f,True
V_c4cd3703,U_0230,2026-01-03,4574.203255370021,True,G_e5c12f,False
V_fe06abbe,U_0548,2026-01-03,7160.293096264017,True,G_e5c12f,False
V_a58794b7,U_0623,2026-01-03,12106.282388151669,True,G_e5c12f,False
V_3530378657,U_0132,2026-01-03,2397.2309895045696,False,,False
V_c3f7c0f2,U_0160,2026-01-03,10474.754966411087,True,G_8008be,True
V_c3bcb6cb,U_0088,2026-01-03,13222.317549383573,True,G_8008be,False
V_fa2651e5,U_0993,2026-01-03,6183.857095476067,True,G_8008be,False
V_322808535,U_0163,2026-01-03,10986.12646969993,False,,False
V_353058540,U_0175,2026-01-03,6282.0688919483855,False,,False
V_d9916546,U_0205,2026-01-03,5704.413673152068,True,G_90c497,True
V_05fc045f,U_0308,2026-01-03,5095.859454559783,True,G_90c497,False
V_0af4723b,U_0383,2026-01-03,3024.6447150787067,True,G_90c497,False
V_47312484,U_0553,2026-01-03,3391.349372450384,True,G_90c497,False
V_e410f684,U_0790,2026-01-03,6778.526245587598,True,G_90c497,False
V_2183840535,U_0209,2026-01-03,4978.481028514245,False,,False
V_1580706645,U_0277,2026-01-03,6429.507075969242,False,,False
V_925293355,U_0286,2026-01-03,3972.7585473214294,False,,False
V_4279628268,U_0338,2026-01-03,10874.348424171756,False,,False
V_32d37d72,U_0341,2026-01-03,6839.169927569841,True,G_788bd8,True
V_7a6f4789,U_0464,2026-01-03,5229.5030874021095,True,G_788bd8,False
V_3701997661,U_0345,2026-01-03,10585.179341253839,False,,False
V_38045061,U_0391,2026-01-03,10753.450375804025,False,,False
V_2580897652,U_0456,2026-01-03,11097.335223230788,False,,False
V_2401917393,U_0491,2026-01-03,6301.881392372263,False,,False
V_374261757,U_0516,2026-01-03,3597.6407892271727,False,,False
V_fd5dbeea,U_0560,2026-01-03,9700.899912052513,True,G_e5eae1,True
V_1a28f2d4,U_0565,2026-01-03,11510.26994644047,True,G_e5eae1,False
V_0a0a8701,U_0565,2026-01-03,9137.540667643318,True,G_60b272,True
V_ee1fd499,U_0655,2026-01-03,7389.51711044069,True,G_60b272,False
V_41526709,U_0130,2026-01-03,11284.828520838268,True,G_60b272,False
V_2ef2a653,U_0006,2026-01-03,5847.57956845647,True,G_60b272,False
V_581830642,U_0568,2026-01-03,4373.617515463431,False,,False
V_3691541805,U_0618,2026-01-03,4525.06875056465,False,,False
V_b286cec4,U_0628,2026-01-03,11428.867461107207,True,G_38adf7,True
V_2f7d7b60,U_0373,2026-01-03,13891.246776276519,True,G_38adf7,False
V_b21e2f41,U_0274,2026-01-03,5816.421393059646,True,G_38adf7,False
V_6d358289,U_0644,2026-01-03,4716.303847358255,True,G_648e36,True
V_4432cdaa,U_0742,2026-01-03,6808.08846378923,True,G_648e36,False
V_15661ae8,U_0401,2026-01-03,4802.247334312366,True,G_648e36,False
V_1588ce9c,U_0230,2026-01-03,6831.451421540426,True,G_648e36,False
V_572166664,U_0657,2026-01-03,10799.680143476458,False,,False
V_4117380189,U_0681,2026-01-03,10382.060801119555,False,,False
V_3739654240,U_0688,2026-01-03,6424.045349838533,False,,False
V_362360913,U_0735,2026-01-03,6877.569538423108,False,,False
