visit_id,user_id,timestamp,spend,is_group,group_id,is_host
V_b19d7480,U_0314,2026-01-01,4466.307961606153,True,G_ae39c7,False
V_210e6029,U_0912,2026-01-01,4869.436382691615,True,G_3534ae,True
V_f6c8da53,U_0408,2026-01-01,6426.866638586705,True,G_3534ae,False
V_5e3c2d8e,U_0102,2026-01-01,5107.194624774056,True,G_3534ae,False
V_ad651fca,U_0508,2026-01-01,6945.535736030537,True,G_3534ae,False
V_074d5265,U_0916,2026-01-01,5938.806043867697,True,G_c1976a,True
V_5844c928,U_0554,2026-01-01,6043.725535915307,True,G_c1976a,False
V_bb9432b5,U_0788,2026-01-01,5211.004401677948,True,G_c1976a,False
V_30ebd4b3,U_0783,2026-01-01,4205.907541903051,True,G_c1976a,False
V_2134832539,U_0945,2026-01-01,5619.332364028751,False,,False
V_216706931,U_0009,2026-01-02,5488.866146951929,False,,False
V_1509426830,U_0045,2026-01-02,6885.277335669646,False,,False
V_e2ebbff2,U_0055,2026-01-02,8304.503010519875,True,G_20859d,True
V_b26adfd9,U_0581,2026-01-02,7252.327468228908,True,G_20859d,False
V_8a9cb8dd,U_0794,2026-01-02,7589.974691108956,True,G_20859d,False
V_0245f992,U_0582,2026-01-02,5010.845436962969,True,G_20859d,False
V_6d3d44b3,U_0373,2026-01-02,10493.692242399782,True,G_20859d,False
V_4203468289,U_0110,2026-01-02,5269.687241924476,False,,False
V_1f18e6a0,U_0130,2026-01-02,10464.195632821431,True,G_fd7e3f,True
V_83e91d21,U_0866,2026-01-02,11134.569530477274,True,G_fd7e3f,False
V_399ecda2,U_0623,2026-01-02,11005.253714864964,True,G_fd7e3f,False
V_2bc2f382,U_0206,2026-01-02,6941.216330110726,True,G_fd7e3f,False
V_92486419,U_0160,2026-01-02,10609.92948830439,True,G_fd7e3f,False
V_3185517590,U_0160,2026-01-02,10851.536185501396,False,,False
V_3891476956,U_0168,2026-01-02,9606.463607275662,False,,False
V_3218757065,U_0174,2026-01-02,4597.069595056603,False,,False
V_544693476,U_0183,2026-01-02,9533.269778557808,False,,False
V_1927669906,U_0229,2026-01-02,5595.018534556504,False,,False
V_fe1954ec,U_0254,2026-01-02,1897.3526552132128,True,G_b3e7e6,True
V_653b031a,U_0176,2026-01-02,3194.7119626576396,True,G_b3e7e6,False
V_4236c296,U_0927,2026-01-02,3199.594963044237,True,G_b3e7e6,False
V_bfbab0df,U_0186,2026-01-02,2936.091553645358,True,G_b3e7e6,False
V_199ddbd7,U_0774,2026-01-02,2723.249351568197,True,G_b3e7e6,False
V_3513182984,U_0322,2026-01-02,2538.381379766548,False,,False
V_2779163450,U_0328,2026-01-02,6154.303297408794,False,,False
V_c39b34b8,U_0358,2026-01-02,5485.187298231027,True,G_b0b39f,True
V_c3750e24,U_0672,2026-01-02,3952.699252175306,True,G_b0b39f,False
V_2655887892,U_0368,2026-01-02,2486.509691267538,False,,False
V_19d84e48,U_0411,2026-01-02,2689.7763226827483,True,G_dfcea9,True
V_4219132d,U_0485,2026-01-02,3944.4927612961137,True,G_dfcea9,False
V_304339206,U_0457,2026-01-02,9706.58375866203,False,,False
V_172050713,U_0515,2026-01-02,3303.949514626294,False,,False
V_694937859,U_0532,2026-01-02,7227.77847566963,False,,False
V_1158736557,U_0548,2026-01-02,9305.623494623142,False,,False
V_0a13656f,U_0582,2026-01-02,6572.178984416709,True,G_f89bd1,True
V_8ac8b2b6,U_0682,2026-01-02,9417.537324388702,True,G_f89bd1,False
V_56b805fe,U_0693,2026-01-02,6659.851693394229,True,G_f89bd1,False
V_0fb98fa9,U_0718,2026-01-02,7477.066179078458,True,G_f89bd1,False
V_b106f443,U_0181,2026-01-02,10519.124492554392,True,G_f89bd1,False
V_4190174541,U_0662,2026-01-02,3241.67278574886,False,,False
V_2e44ebed,U_0705,2026-01-02,5583.535418246629,True,G_f5be2b,True
V_56369d91,U_0738,2026-01-02,6114.922417084915,True,G_f5be2b,False
V_28a3b440,U_0907,2026-01-02,5390.450860089392,True,G_f5be2b,False
V_4aaf1ba8,U_0128,2026-01-02,6876.918364495208,True,G_f5be2b,False
V_3247485135,U_0718,2026-01-02,7749.458525705348,False,,False
V_1173938509,U_0719,2026-01-02,2902.0396559648093,False,,False
V_3584516131,U_0727,2026-01-02,10551.129181981176,False,,False
V_2117634585,U_0742,2026-01-02,8248.022950179704,False,,False
V_1602083761,U_0783,2026-01-02,4041.207870501006,False,,False
V_3ff8201e,U_0802,2026-01-02,10619.757973985596,True,G_8cfaaa,True
V_9b0609d8,U_0194,2026-01-02,8214.664614641506,True,G_8cfaaa,False
V_0fb9615e,U_0623,2026-01-02,12142.806507574282,True,G_8cfaaa,False
V_0939977f,U_0794,2026-01-02,6203.025600570969,True,G_8cfaaa,False
V_3252724897,U_0813,2026-01-02,8277.322175239266,False,,False
V_2547672267,U_0815,2026-01-02,4424.309002678993,False,,False
V_1454411858,U_0896,2026-01-02,9306.452698934158,False,,False
V_2b4a2461,U_0948,2026-01-02,5811.266596389832,True,G_0bbd47,True
V_8cf5e788,U_0260,2026-01-02,5838.74879292846,True,G_0bbd47,False
V_0fae0a1d,U_0804,2026-01-02,5326.430873769589,True,G_0bbd47,False
V_c612026f,U_0712,2026-01-02,3702.4273523953584,True,G_0bbd47,False
V_d7697aa0,U_0955,2026-01-02,8138.017793414369,True,G_9b5d40,True
V_6991ddd7,U_0548,2026-01-02,6995.102902732127,True,G_9b5d40,False
V_9aeca2b0,U_0813,2026-01-02,6962.72366420022,True,G_9b5d40,False
V_8b7aa811,U_0875,2026-01-02,8324.97094426787,True,G_9b5d40,False
V_6272acca,U_0503,2026-01-02,10067.123911279708,True,G_9b5d40,False
V_cfd790ae,U_0977,2026-01-02,9671.833690675265,True,G_9b5d40,False
V_c5759656,U_0065,2026-01-03,5097.570185396419,True,G_c82a25,True
V_10937001,U_0045,2026-01-03,6044.519848822118,True,G_c82a25,False
V_54755e5a,U_0421,2026-01-03,7887.551339202614,True,G_c82a25,False
V_360474643,U_0068,2026-01-03,3674.4982748998846,False,,False
V_3983613929,U_0132,2026-01-03,2683.1024125214617,False,,False
V_2706500866,U_0163,2026-01-03,10685.199421091098,False,,False
V_2b4e7360,U_0165,2026-01-03,3588.420255176006,True,G_ab2b17,True
V_ba5c6ebf,U_0539,2026-01-03,3399.2416661489287,True,G_ab2b17,False
V_51c26f8a,U_0147,2026-01-03,4098.168553960963,True,G_ab2b17,False
V_16724c6d,U_0197,2026-01-03,4073.100604092724,True,G_ab2b17,False
V_9687b5c7,U_0183,2026-01-03,8363.943684821996,True,G_0ff2b3,True
V_95684979,U_0852,2026-01-03,10820.31385530614,True,G_0ff2b3,False
V_39f52052,U_0816,2026-01-03,7845.595370915504,True,G_0ff2b3,False
V_08212ed0,U_0831,2026-01-03,5979.8753227251245,True,G_0ff2b3,False
V_d9b98838,U_0345,2026-01-03,9618.228152027994,True,G_0ff2b3,False
V_a1f43749,U_0160,2026-01-03,9207.43470346636,True,G_0ff2b3,False
V_28f398f6,U_0216,2026-01-03,2831.031105280173,True,G_bdeed1,True
V_6a02edd2,U_0680,2026-01-03,2477.89193708269,True,G_bdeed1,False
V_725a7d43,U_0370,2026-01-03,1810.4369310447667,True,G_bdeed1,False
V_ce464f46,U_0656,2026-01-03,3257.270533648159,True,G_bdeed1,False
V_324f1675,U_0225,2026-01-03,14089.568582638045,True,G_c02cd1,True
V_0702deff,U_0560,2026-01-03,9656.466362508163,True,G_c02cd1,False
V_ddc60b73,U_0445,2026-01-03,12105.222206254768,True,G_c02cd1,False
V_4cd279d6,U_0567,2026-01-03,7164.21222237316,True,G_c02cd1,False
V_62d7d40f,U_0875,2026-01-03,7347.2338779756265,True,G_c02cd1,False
V_54817ba2,U_0548,2026-01-03,10106.732217903405,True,G_c02cd1,False
V_f9097935,U_0261,2026-01-03,3648.1733020474708,True,G_8ab441,True
V_69c30e78,U_0798,2026-01-03,3964.7309889664857,True,G_8ab441,False
V_3136d899,U_0760,2026-01-03,3836.2757230707703,True,G_8ab441,False
V_0cb7454c,U_0809,2026-01-03,5005.410258575377,True,G_8ab441,False
V_a173368c,U_0169,2026-01-03,4649.876321253707,True,G_8ab441,False
V_1559aecb,U_0231,2026-01-03,5693.557579705131,True,G_8ab441,False
V_775537306,U_0266,2026-01-03,3156.958088798315,False,,False
V_2818240521,U_0285,2026-01-03,5212.646366151363,False,,False
V_084a3532,U_0304,2026-01-03,3997.860945091831,True,G_e4fd5d,True
V_e42f35fb,U_0670,2026-01-03,3837.5388116884046,True,G_e4fd5d,False
V_7160498b,U_0472,2026-01-03,4453.672124595782,True,G_e4fd5d,False
V_010a483d,U_0240,2026-01-03,5893.956025787913,True,G_e4fd5d,False
V_917c9eee,U_0175,2026-01-03,6866.209203677771,True,G_e4fd5d,False
V_38b29c66,U_0338,2026-01-03,10853.602379016655,True,G_981f8c,True
V_c446c2db,U_0695,2026-01-03,7302.709450909434,True,G_981f8c,False
V_1988049941,U_0345,2026-01-03,8630.821038099415,False,,False
V_e3ff1a91,U_0365,2026-01-03,4282.052602700174,True,G_e25000,True
V_32e197c3,U_0832,2026-01-03,3137.1397974163337,True,G_e25000,False
V_37b38fec,U_0799,2026-01-03,4089.995558618035,True,G_e25000,False
V_84db950c,U_0375,2026-01-03,3534.526927438544,True,G_930cba,True
V_92d41516,U_0288,2026-01-03,6162.589180748544,True,G_930cba,False
V_dccbda06,U_0384,2026-01-03,3075.705357372796,True,G_7192d8,True
V_9a0aeb6d,U_0734,2026-01-03,6723.38880297101,True,G_7192d8,False
V_2e5a75f6,U_0798,2026-01-03,4034.708558019633,True,G_7192d8,False
V_2034368522,U_0501,2026-01-03,3520.80948668735,False,,False
V_1546071a,U_0503,2026-01-03,11800.052136978611,True,G_81ee40,True
V_6824d79c,U_0518,2026-01-03,8584.197224485295,True,G_81ee40,False
V_8b15d3b9,U_0831,2026-01-03,6941.674422440145,True,G_81ee40,False
V_8261d274,U_0875,2026-01-03,6273.935080795658,True,G_81ee40,False
V_e1254e80,U_0373,2026-01-03,11541.925190317792,True,G_81ee40,False
V_8fd839d1,U_0580,2026-01-03,6558.837741787641,True,G_f6f84b,True
V_b98bc2ec,U_0941,2026-01-03,3180.1974159652164,True,G_f6f84b,False
V_bb20911e,U_0910,2026-01-03,5608.6214342156945,True,G_f6f84b,False
V_290187466,U_0644,2026-01-03,5277.830504606036,False,,False
V_813449059,U_0681,2026-01-03,11911.049781708705,False,,False
V_2284318901,U_0683,2026-01-03,4739.4770090765805,False,,False
V_99914907,U_0693,2026-01-03,6152.646228473229,False,,False
V_1640724675,U_0695,2026-01-03,6831.073787337799,False,,False
V_3562124703,U_0749,2026-01-03,2309.2374229829197,False,,False
V_1173827180,U_0752,2026-01-03,7295.468575511093,False,,False
V_2776452788,U_0782,2026-01-03,5217.924460860468,False,,False
V_ac9ee121,U_0784,2026-01-03,3858.058558125172,True,G_5097ec,True
V_1d277e89,U_0711,2026-01-03,2371.6081186072897,True,G_5097ec,False
V_91987ae5,U_0975,2026-01-03,2717.7767247889524,True,G_5097ec,False
V_2884556210,U_0787,2026-01-03,6758.241667207597,False,,False
V_3257393394,U_0799,2026-01-03,3585.793052970569,False,,False
V_1302141873,U_0802,2026-01-03,10792.008627184821,False,,False
V_2742062207,U_0810,2026-01-03,3857.4615722299386,False,,False
V_af2104aa,U_0852,2026-01-03,11977.961448230573,True,G_fb9427,True
V_47225338,U_0755,2026-01-03,10094.13071512094,True,G_fb9427,False
V_4016055566,U_0862,2026-01-03,5543.123092047701,False,,False
V_fe44ac2a,U_0897,2026-01-03,8556.947731337334,True,G_38cc60,True
V_6bffcefb,U_0816,2026-01-03,8422.370169380221,True,G_38cc60,False
V_1d32803e,U_0163,2026-01-03,9587.890825241611,True,G_38cc60,False
V_ad795a92,U_0461,2026-01-03,7408.3009978686405,True,G_38cc60,False
V_fbeb7d9a,U_0852,2026-01-03,10395.370003653992,True,G_38cc60,False
V_2913277923,U_0921,2026-01-03,1802.931986478971,False,,False
V_4d18ce06,U_0957,2026-01-03,2067.4102245078298,True,G_230e02,True
V_0fa96da3,U_0049,2026-01-03,3509.7858681131283,True,G_230e02,False
V_73c51d74,U_0973,2026-01-03,2991.578017672915,True,G_230e02,False
V_f404b817,U_0201,2026-01-03,3403.9959620803993,True,G_230e02,False
V_2202420523,U_0055,2026-01-04,9425.842377312034,False,,False
V_4248902149,U_0082,2026-01-04,6999.677378060975,False,,False
V_3583286404,U_0105,2026-01-04,2249.9934342754664,False,,False
V_efed5286,U_0114,2026-01-04,6787.186462986392,True,G_da7e49,True
V_5b2819b1,U_0912,2026-01-04,4281.836111035254,True,G_da7e49,False
V_a1d16b2d,U_0994,2026-01-04,6092.857645713392,True,G_da7e49,False
V_f8a79b57,U_0922,2026-01-04,5288.9022486868025,True,G_da7e49,False
V_22055db5,U_0156,2026-01-04,2661.90896320431,True,G_40e742,True
V_6ba1b73a,U_0684,2026-01-04,2634.790244350654,True,G_40e742,False
V_1400215764,U_0194,2026-01-04,8453.351574523835,False,,False
V_2901774665,U_0198,2026-01-04,4913.081051987597,False,,False
V_2507944f,U_0203,2026-01-04,3095.004100429455,True,G_f07cc3,True
V_f1dfb82d,U_0558,2026-01-04,2206.55245621583,True,G_f07cc3,False
V_c610d96b,U_0806,2026-01-04,3212.900891655235,True,G_f07cc3,False
V_7d4ebc9e,U_0216,2026-01-04,2293.0546693744227,True,G_cc3a7e,True
V_9a2d9d16,U_0609,2026-01-04,3799.2927903858235,True,G_cc3a7e,False
V_f5e10afd,U_0316,2026-01-04,3414.1239677409103,True,G_cc3a7e,False
V_7e881ee4,U_0377,2026-01-04,3525.0614754794797,True,G_cc3a7e,False
V_69619d97,U_0056,2026-01-04,3175.2369439374156,True,G_cc3a7e,False
V_91b4a76d,U_0221,2026-01-04,6114.07151806962,True,G_96a281,True
V_2ee2fc35,U_0977,2026-01-04,7111.007387582648,True,G_96a281,False
V_b045c5bb,U_0323,2026-01-04,6774.751389651033,True,G_96a281,False
V_8472c490,U_0387,2026-01-04,8672.421415498158,True,G_96a281,False
V_5025eb2d,U_0548,2026-01-04,9728.029369520074,True,G_96a281,False
V_3503079845,U_0229,2026-01-04,5466.153338958336,False,,False
V_1422794986,U_0303,2026-01-04,9712.272276265336,False,,False
V_3136909421,U_0366,2026-01-04,4119.602673635529,False,,False
V_42da7e26,U_0437,2026-01-04,2307.071620844092,True,G_28436d,True
V_eaf281ef,U_0927,2026-01-04,3189.8499124031346,True,G_28436d,False
V_f6ab22e5,U_0717,2026-01-04,3077.140096554243,True,G_28436d,False
V_a4320c7d,U_0496,2026-01-04,2789.3539943420346,True,G_28436d,False
V_3399ec3f,U_0745,2026-01-04,3281.6327430660904,True,G_28436d,False
V_bc87c754,U_0459,2026-01-04,1958.6540165173653,True,G_cde65d,True
V_41d4635d,U_0069,2026-01-04,2841.699687235044,True,G_cde65d,False
V_1725753751,U_0478,2026-01-04,3314.612367668357,False,,False
V_00ef54e2,U_0575,2026-01-04,5851.185630934578,True,G_b00464,True
V_a26fa7c7,U_0291,2026-01-04,5081.91860664783,True,G_b00464,False
V_7764ff39,U_0652,2026-01-04,5259.067992924359,True,G_b00464,False
V_1c472824,U_0702,2026-01-04,3659.3140945994805,True,G_b00464,False
V_6c53d062,U_0526,2026-01-04,5928.1876384506395,True,G_b00464,False
V_40389ec5,U_0611,2026-01-04,5338.564759641161,True,G_b00464,False
V_2472535778,U_0640,2026-01-04,2864.867533979426,False,,False
V_1349891418,U_0711,2026-01-04,1983.7552030422842,False,,False
V_d7e599a9,U_0724,2026-01-04,2460.934772069831,True,G_18d1fa,True
V_fa7aec4f,U_0500,2026-01-04,2916.8459680640703,True,G_18d1fa,False
V_0c1fe300,U_0940,2026-01-04,2368.3899356926145,True,G_18d1fa,False
V_774dccb6,U_0769,2026-01-04,2997.650341514176,True,G_18d1fa,False
V_dd35519d,U_0248,2026-01-04,3450.039490271922,True,G_18d1fa,False
V_79f47b86,U_0856,2026-01-04,2204.307363454563,True,G_18d1fa,False
V_d86accdf,U_0772,2026-01-04,6044.432366761702,True,G_6523a1,True
V_147cf798,U_0625,2026-01-04,5689.223505505565,True,G_6523a1,False
V_1d9d2546,U_0151,2026-01-04,4814.114598662193,True,G_6523a1,False
V_667829966,U_0792,2026-01-04,3828.292286061383,False,,False
V_2907834855,U_0826,2026-01-04,7925.731109129249,False,,False
V_799541256,U_0884,2026-01-04,4510.843568496952,False,,False
V_848446906,U_0885,2026-01-04,7615.077459818393,False,,False
V_c06a6c12,U_0908,2026-01-04,5366.51646726454,True,G_489088,True
V_6129ab3d,U_0062,2026-01-04,5496.487831284861,True,G_489088,False
V_7e3f74dd,U_0252,2026-01-04,4932.286252510503,True,G_489088,False
V_6978dc9e,U_0304,2026-01-04,3995.008398458183,True,G_489088,False
V_223509385,U_0923,2026-01-04,2823.7082979473985,False,,False
V_3990446958,U_0951,2026-01-04,9005.304237123682,False,,False
V_1381431592,U_0971,2026-01-04,2471.725929858668,False,,False
V_2289cd32,U_0009,2026-01-05,7586.807204786656,True,G_ed529a,True
V_6422a883,U_0408,2026-01-05,5718.297013553498,True,G_ed529a,False
V_4d97efa4,U_0904,2026-01-05,5919.342400836681,True,G_ed529a,False
V_9b37fbae,U_0576,2026-01-05,8169.5670904673125,True,G_ed529a,False
V_26058f7d,U_0613,2026-01-05,6025.742901554457,True,G_ed529a,False
V_f1550e94,U_0742,2026-01-05,5569.344097805834,True,G_ed529a,False
V_66f3dcef,U_0054,2026-01-05,2224.9173716595965,True,G_73e135,True
V_19b82162,U_0631,2026-01-05,2986.7898177948523,True,G_73e135,False
V_ea43fef9,U_0556,2026-01-05,2208.2021324125067,True,G_73e135,False
V_b8acc8b7,U_0150,2026-01-05,2449.917414989335,True,G_73e135,False
V_5407e188,U_0962,2026-01-05,2555.293540118458,True,G_73e135,False
V_00883c75,U_0454,2026-01-05,4310.307058897855,True,G_73e135,False
V_6293f2a5,U_0089,2026-01-05,5820.039156272348,True,G_5686d3,True
V_8492b268,U_0567,2026-01-05,6794.1006973837875,True,G_5686d3,False
V_00aa8ea7,U_0888,2026-01-05,8484.886065505247,True,G_5686d3,False
V_864d6163,U_0097,2026-01-05,9737.093071907308,True,G_597a09,True
V_0bd1f841,U_0015,2026-01-05,10351.041428073959,True,G_597a09,False
V_2329462120,U_0102,2026-01-05,6965.6240364778705,False,,False
V_638416586,U_0160,2026-01-05,11316.14146173441,False,,False
V_1788831866,U_0231,2026-01-05,4336.30740185274,False,,False
V_2920163483,U_0247,2026-01-05,5839.990711340014,False,,False
V_a0980ab2,U_0295,2026-01-05,3752.5885585637698,True,G_315631,True
V_bc7631fe,U_0009,2026-01-05,6032.417043511064,True,G_315631,False
V_b1c82f9e,U_0600,2026-01-05,4342.415302043891,True,G_315631,False
V_a80717df,U_0469,2026-01-05,3688.0981174290064,True,G_315631,False
V_2048497671,U_0303,2026-01-05,10722.290689261274,False,,False
V_1248377773,U_0380,2026-01-05,3298.9231802125905,False,,False
V_4010723787,U_0457,2026-01-05,7200.065061946739,False,,False
V_3575606753,U_0463,2026-01-05,4093.3611788760763,False,,False
V_445282035,U_0509,2026-01-05,4433.231264388661,False,,False
V_170284e1,U_0530,2026-01-05,2330.9866348083556,True,G_f3723e,True
V_2b3fe94e,U_0893,2026-01-05,3480.3762196230323,True,G_f3723e,False
V_6cd04b3d,U_0483,2026-01-05,2415.5725410348023,True,G_f3723e,False
V_778cd1b5,U_0536,2026-01-05,5025.000101358573,True,G_36783e,True
V_0bd9803e,U_0845,2026-01-05,4685.401575001186,True,G_36783e,False
V_55673858,U_0992,2026-01-05,3693.746329875333,True,G_36783e,False
V_505fa0a3,U_0523,2026-01-05,4179.981356973643,True,G_36783e,False
V_fc79134e,U_0560,2026-01-05,8122.817337957237,True,G_b52d0b,True
V_dcd1f9b3,U_0831,2026-01-05,6520.483885002455,True,G_b52d0b,False
V_3723474875,U_0581,2026-01-05,7065.558917663169,False,,False
V_9fae232f,U_0603,2026-01-05,2466.3609290030204,True,G_f3f3f0,True
V_37331f16,U_0052,2026-01-05,2029.40043717687,True,G_f3f3f0,False
V_47f7f0fb,U_0207,2026-01-05,3780.9894951960414,True,G_f3f3f0,False
V_7a781df0,U_0585,2026-01-05,1847.9020385579631,True,G_f3f3f0,False
V_d43b2e44,U_0589,2026-01-05,3072.383134630345,True,G_f3f3f0,False
V_8fa39b93,U_0844,2026-01-05,3073.952146206524,True,G_f3f3f0,False
V_3078643818,U_0666,2026-01-05,3541.506830711879,False,,False
V_1c0614c8,U_0725,2026-01-05,7708.100489904687,True,G_6f0f76,True
V_d9ee5947,U_0214,2026-01-05,4400.301957456008,True,G_6f0f76,False
V_225447051,U_0733,2026-01-05,3465.8622456492144,False,,False
V_052d6a0a,U_0737,2026-01-05,6934.447652275601,True,G_3b2aa0,True
V_a013eff6,U_0548,2026-01-05,7333.59485499939,True,G_3b2aa0,False
V_2059da68,U_0400,2026-01-05,11393.085958810356,True,G_3b2aa0,False
V_078ea43e,U_0897,2026-01-05,9599.363585020843,True,G_3b2aa0,False
V_0e804cbc,U_0237,2026-01-05,11950.05668152426,True,G_3b2aa0,False
V_9c143e30,U_0194,2026-01-05,10402.596387950165,True,G_3b2aa0,False
V_1944077950,U_0792,2026-01-05,3388.05830273527,False,,False
V_09893585,U_0802,2026-01-05,8745.792274140416,True,G_b89b15,True
V_550b2e64,U_0265,2026-01-05,6763.452273925929,True,G_b89b15,False
V_08b145a8,U_0434,2026-01-05,6159.1547127367885,True,G_b89b15,False
V_9ac0bea9,U_0567,2026-01-05,6685.263733639369,True,G_b89b15,False
V_e0ab4772,U_0238,2026-01-05,6719.191872576536,True,G_b89b15,False
V_c536a3a4,U_0824,2026-01-05,1827.0228613527295,True,G_51647e,True
V_53ee1687,U_0832,2026-01-05,2466.8851115317084,True,G_51647e,False
V_9b36a404,U_0521,2026-01-05,2944.887573801789,True,G_51647e,False
V_06aad245,U_0410,2026-01-05,2599.218136731545,True,G_51647e,False
V_0812e9b2,U_0298,2026-01-05,2825.498829109181,True,G_51647e,False
V_8f7fad37,U_0539,2026-01-05,3041.4228928442503,True,G_51647e,False
V_065704ed,U_0830,2026-01-05,2672.616290636139,True,G_73a128,True
V_6e743b6b,U_0003,2026-01-05,2662.7693772216094,True,G_73a128,False
V_3aabe6b3,U_0854,2026-01-05,4263.77335254724,True,G_73a128,False
V_2d4d255d,U_0424,2026-01-05,2700.675733999763,True,G_73a128,False
V_866e9128,U_0822,2026-01-05,2822.927840960896,True,G_73a128,False
V_2988464377,U_0859,2026-01-05,4549.52660335681,False,,False
V_598a551e,U_0899,2026-01-05,5526.187376597514,True,G_9a2962,True
V_9f83f9f7,U_0966,2026-01-05,3658.9966907179373,True,G_9a2962,False
V_3dfef7c9,U_0190,2026-01-05,6554.828920917618,True,G_9a2962,False
V_705497d5,U_0085,2026-01-05,2867.1800731967687,True,G_9a2962,False
V_3757713582,U_0965,2026-01-05,5423.9541405042955,False,,False
V_1678103394,U_0000,2026-01-06,3669.4252694804395,False,,False
V_2423259574,U_0030,2026-01-06,5949.863354449704,False,,False
V_2822615775,U_0032,2026-01-06,4795.735674236369,False,,False
V_4135179588,U_0033,2026-01-06,3251.559157900425,False,,False
V_016b3838,U_0036,2026-01-06,2540.165826646207,True,G_13fc2b,True
V_a3da85d6,U_0882,2026-01-06,3314.9077268209694,True,G_13fc2b,False
V_ea135d73,U_0366,2026-01-06,3555.05679307404,True,G_13fc2b,False
V_edcb55ec,U_0596,2026-01-06,4072.242596776385,True,G_13fc2b,False
V_0e56997d,U_0927,2026-01-06,3412.910402526131,True,G_13fc2b,False
V_d7638d13,U_0669,2026-01-06,3308.1898033158996,True,G_13fc2b,False
V_3490184455,U_0214,2026-01-06,3163.1175992755807,False,,False
V_1160923550,U_0261,2026-01-06,3536.9443239188718,False,,False
V_3836133201,U_0278,2026-01-06,3624.6560851558334,False,,False
V_61dfcfa5,U_0319,2026-01-06,2887.4783069886853,True,G_45a26c,True
V_f4587df7,U_0454,2026-01-06,3066.2389261135017,True,G_45a26c,False
V_5de13bd7,U_0316,2026-01-06,2451.817581858461,True,G_45a26c,False
V_96eb316c,U_0765,2026-01-06,2003.2911124394402,True,G_45a26c,False
V_2368450571,U_0324,2026-01-06,7645.6138639468645,False,,False
V_3696121215,U_0336,2026-01-06,6652.238664736338,False,,False
V_328323466,U_0415,2026-01-06,9463.670567822435,False,,False
V_4122553148,U_0523,2026-01-06,4727.727322652242,False,,False
V_e337aea4,U_0623,2026-01-06,11481.255210507063,True,G_5ccb7e,True
